name,param:col,param:device,param:group,param:predicate,param:return_mask,param:scale,param:tensor_cls,param:torch_compile,col,op,pred,val,tuple_count,query_result_size,tuple_element_size_bytes,total_size_bytes,stage,error,min,max,mean,stddev,median,iqr,outliers,ops,rounds,iterations
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[60-l_shipmode-eq-cuda-CPlainEncoding-index-compile],l_shipmode,cuda,,eq,False,60,CPlainEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,360011594,51427149,7,2520081158,,,0.03088556999955472,0.03111164900019503,0.030985207999892184,5.859224736487459e-05,0.0309779740000522,8.2949749639738e-05,12;0,32.273464164044974,33,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[130-l_shipmode-eq-cuda-CPlainEncoding-mask-eager],l_shipmode,cuda,,eq,True,130,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,780045644,780045644,7,5460319508,,,0.0332678089998808,0.0337723869997717,0.033295703225855004,9.078802660677527e-05,0.03327546400032588,8.137998975144e-06,2;2,30.033905372614964,31,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[140-l_shipmode-eq-cuda-CPlainEncoding-mask-eager],l_shipmode,cuda,,eq,True,140,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,840042983,840042983,7,5880300881,,,0.035798502000034205,0.03599269000005734,0.035816409678610786,4.030763253901216e-05,0.03580601000021488,8.366000201931456e-06,2;3,27.920163103260187,28,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[70-l_shipmode-eq-cuda-CPlainEncoding-index-compile],l_shipmode,cuda,,eq,False,70,CPlainEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,420017438,60002415,7,2940122066,,,0.03592763600045146,0.0366399079994153,0.036088071571352236,0.00013054757996723316,0.036069345499981864,8.846249966154573e-05,3;2,27.709987163565405,28,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[70-l_shipmode-eq-cuda-CPlainEncoding-index-eager],l_shipmode,cuda,,eq,False,70,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,420017438,60002415,7,2940122066,,,0.03594402799990348,0.036166769999908865,0.036047988749909825,6.664340687537456e-05,0.03605193199973655,8.283199940706254e-05,11;0,27.74079871522656,28,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[150-l_shipmode-eq-cuda-CPlainEncoding-mask-eager],l_shipmode,cuda,,eq,True,150,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,900035147,900035147,7,6300246029,,,0.03834046400061197,0.03856579100011004,0.038362757000093686,4.229333224492074e-05,0.03835181499925966,6.2039998738327995e-06,1;3,26.066948212235054,27,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[160-l_shipmode-eq-cuda-CPlainEncoding-mask-eager],l_shipmode,cuda,,eq,True,160,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,960017389,960017389,7,6720121723,,,0.04089068200028123,0.04090728399933141,0.04089818736003508,4.5806702022217974e-06,0.040898496999943745,5.014500175093417e-06,7;0,24.450961388503508,25,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[80-l_shipmode-eq-cuda-CPlainEncoding-index-compile],l_shipmode,cuda,,eq,False,80,CPlainEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,480025129,68572875,7,3360175903,,,0.04095993500050099,0.04130102099952637,0.04109506515993416,8.369634215726218e-05,0.041074881999520585,0.00011785700075961358,7;0,24.333821983447173,25,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[80-l_shipmode-eq-cuda-CPlainEncoding-index-eager],l_shipmode,cuda,,eq,False,80,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,480025129,68572875,7,3360175903,,,0.04100166299940611,0.041431749000366835,0.041112666960070786,9.436395864964222e-05,0.041092546000072616,9.914000020216918e-05,6;1,24.32340380572281,25,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[170-l_shipmode-eq-cuda-CPlainEncoding-mask-eager],l_shipmode,cuda,,eq,True,170,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,1020017860,1020017860,7,7140125020,,,0.043444549000014376,0.04355310399932932,0.043456573708302436,2.110519949715579e-05,0.043453420999867376,8.19549995867419e-06,1;1,23.011478233705038,24,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[90-l_shipmode-eq-cuda-CPlainEncoding-index-compile],l_shipmode,cuda,,eq,False,90,CPlainEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,540030432,77146551,7,3780213024,,,0.04604110499985836,0.04633796799953416,0.04617983840911289,8.248016897143676e-05,0.046180207999896083,0.00011732199982361635,8;0,21.654471614666047,22,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[180-l_shipmode-eq-cuda-CPlainEncoding-mask-eager],l_shipmode,cuda,,eq,True,180,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,1080017552,1080017552,7,7560122864,,,0.046084276999863505,0.04610864299957029,0.04609303945442827,5.881503326150675e-06,0.04609163150007589,6.943000698811375e-06,7;1,21.695249691413604,22,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[90-l_shipmode-eq-cuda-CPlainEncoding-index-eager],l_shipmode,cuda,,eq,False,90,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,540030432,77146551,7,3780213024,,,0.04609501699997054,0.046296388999508054,0.04620154904544258,5.9770292116480275e-05,0.04620772599992051,9.52299997152295e-05,9;0,21.644295930779883,22,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[190-l_shipmode-eq-cuda-CPlainEncoding-mask-eager],l_shipmode,cuda,,eq,True,190,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,1140018428,1140018428,7,7980128996,,,0.048568179999165295,0.04858211700047832,0.04857442595234066,4.007466866024034e-06,0.048575134000202524,5.224749202170642e-06,7;0,20.5869648563868,21,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[100-l_shipmode-eq-cuda-CPlainEncoding-index-compile],l_shipmode,cuda,,eq,False,100,CPlainEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,600037902,85719689,7,4200265314,,,0.051010543999836955,0.05131022200021107,0.051143162600010325,8.010615586749265e-05,0.05115226199995959,0.00012376949962344952,6;0,19.55295584320783,20,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[100-l_shipmode-eq-cuda-CPlainEncoding-index-eager],l_shipmode,cuda,,eq,False,100,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,600037902,85719689,7,4200265314,,,0.05104461699920648,0.051295094000124664,0.05116361149998738,6.42945794455715e-05,0.051154556500478066,6.537850003951462e-05,6;1,19.54514098365098,20,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[200-l_shipmode-eq-cuda-CPlainEncoding-mask-eager],l_shipmode,cuda,,eq,True,200,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,1200018434,1200018434,7,8400129038,,,0.051106866999361955,0.05113540100046521,0.05111868295002751,6.131928293189335e-06,0.051117552499817975,7.749500127829378e-06,4;1,19.562319337874527,20,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[110-l_shipmode-eq-cuda-CPlainEncoding-index-compile],l_shipmode,cuda,,eq,False,110,CPlainEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,660030653,94293760,7,4620214571,,,0.05607168599999568,0.056298215000424534,0.05614993088885159,6.388809863901557e-05,0.0561246715001289,9.167300049739424e-05,5;0,17.809460923104133,18,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[110-l_shipmode-eq-cuda-CPlainEncoding-index-eager],l_shipmode,cuda,,eq,False,110,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,660030653,94293760,7,4620214571,,,0.056089009000061196,0.05621612899994943,0.05615047566662826,3.689564569362473e-05,0.05615814999964641,5.6765999943309e-05,6;0,17.809288133855063,18,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[120-l_shipmode-eq-cuda-CPlainEncoding-index-eager],l_shipmode,cuda,,eq,False,120,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,720040849,102869975,7,5040285943,,,0.06113584400009131,0.06376320900017163,0.0613577614118078,0.000621530471985003,0.06119952400058537,7.786574997226126e-05,1;1,16.2978566523706,17,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[120-l_shipmode-eq-cuda-CPlainEncoding-index-compile],l_shipmode,cuda,,eq,False,120,CPlainEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,720040849,102869975,7,5040285943,,,0.061193663999802084,0.06142887900023197,0.06128083147054627,6.886779417729161e-05,0.06127325500074221,0.00010275574936713383,6;0,16.318316445830785,17,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[130-l_shipmode-eq-cuda-CPlainEncoding-index-compile],l_shipmode,cuda,,eq,False,130,CPlainEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,780045644,111439756,7,5460319508,,,0.06621169399932114,0.0665276139998241,0.06637372450001067,8.778852335654249e-05,0.06636638749978374,9.959349972632481e-05,6;0,15.066202891775935,16,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[130-l_shipmode-eq-cuda-CPlainEncoding-index-eager],l_shipmode,cuda,,eq,False,130,CPlainEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,780045644,111439756,7,5460319508,,,0.06623608100017009,0.06657338100012566,0.06637297137496034,0.000100919616181304,0.06635640900003636,0.00014065149980524438,6;0,15.066373845924529,16,1
