name,param:col,param:device,param:group,param:predicate,param:return_mask,param:scale,param:tensor_cls,param:torch_compile,col,op,pred,val,tuple_count,query_result_size,tuple_element_size_bytes,total_size_bytes,stage,error,min,max,mean,stddev,median,iqr,outliers,ops,rounds,iterations
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[10-l_shipmode-eq-cuda-CDictionaryEncoding-index-eager],l_shipmode,cuda,,eq,False,10,CDictionaryEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,59986052,8567549,7,419902364,,,0.001952444203197956,0.003553793067112565,0.0020034527713781924,7.752806041800521e-05,0.001992100151255727,3.6246434319764376e-05,14;18,499.1382947909929,507,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[10-l_shipmode-eq-cuda-CDictionaryEncoding-index-compile],l_shipmode,cuda,,eq,False,10,CDictionaryEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,59986052,8567549,7,419902364,,,0.002014912897720933,0.0030952340457588434,0.002067420325190349,6.048369632480241e-05,0.0020563609432429075,4.021602217108011e-05,28;23,483.6945771576127,487,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[40-l_shipmode-eq-cuda-UnsortedDictionaryEncoding-mask-eager],l_shipmode,cuda,,eq,True,40,UnsortedDictionaryEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,240012290,240012290,7,1680086030,,,0.002031525131314993,0.0030342978425323963,0.0020385717308693905,4.6020782119970076e-05,0.0020352069986984134,2.3295870050787926e-06,3;37,490.53952081123464,492,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[40-l_shipmode-eq-cuda-UnsortedDictionaryEncoding-mask-compile],l_shipmode,cuda,,eq,True,40,UnsortedDictionaryEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,240012290,240012290,7,1680086030,,,0.0020408520940691233,0.004011953016743064,0.0020504049514895495,8.916386097484666e-05,0.0020451409509405494,2.3937318474054337e-06,2;46,487.708537415272,490,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[30-l_shipmode-eq-cuda-CDictionaryEncoding-mask-eager],l_shipmode,cuda,,eq,True,30,CDictionaryEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,179998372,179998372,7,1259988604,,,0.0020716411527246237,0.0023208330385386944,0.0021083250706417653,2.6973084805239658e-05,0.002103119855746627,1.2297998182475567e-05,25;36,474.3101592467447,483,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[30-l_shipmode-eq-cuda-CDictionaryEncoding-mask-compile],l_shipmode,cuda,,eq,True,30,CDictionaryEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,179998372,179998372,7,1259988604,,,0.0020967989694327116,0.0041434119921177626,0.0021223412797247107,9.475028979964743e-05,0.0021131790708750486,1.2636883184313774e-05,6;36,471.17775522403736,475,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[40-l_shipmode-eq-cuda-UnsortedCDictionaryEncoding-mask-eager],l_shipmode,cuda,,eq,True,40,UnsortedCDictionaryEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,240012290,240012290,7,1680086030,,,0.0022433868143707514,0.002412717789411545,0.002256363751408498,1.265799463685541e-05,0.002254121354781091,5.5299606174230576e-06,22;31,443.1909524232369,446,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[50-l_shipmode-eq-cuda-DictionaryEncoding-mask-eager],l_shipmode,cuda,,eq,True,50,DictionaryEncoding,False,l_shipmode,FilterScan,Eq,TRUCK,300005811,300005811,7,2100040677,,,0.0022507410030812025,0.0024346699938178062,0.002260044084438165,1.4837175467722038e-05,0.0022577838972210884,3.7226127460598946e-06,10;20,442.4692451291696,444,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[40-l_shipmode-eq-cuda-UnsortedCDictionaryEncoding-mask-compile],l_shipmode,cuda,,eq,True,40,UnsortedCDictionaryEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,240012290,240012290,7,1680086030,,,0.0022561110090464354,0.0028415420092642307,0.0022678366987324795,3.018697815855061e-05,0.0022646768484264612,6.90569868311286e-06,8;21,440.94885692559416,443,1
bench_test.py::TestStringColumnTensor::test_tpch_string_processing[50-l_shipmode-eq-cuda-DictionaryEncoding-mask-compile],l_shipmode,cuda,,eq,True,50,DictionaryEncoding,True,l_shipmode,FilterScan,Eq,TRUCK,300005811,300005811,7,2100040677,,,0.002260900102555752,0.0024385969154536724,0.0022704066166288426,1.4166662605990734e-05,0.002268303884193301,3.5193515941500664e-06,14;35,440.44973824328673,443,1
