name,param:device,param:group,param:max_length,param:predicate,param:return_mask,param:selectivity,param:tensor_cls,param:torch_compile,param:total_count,param:unique_count,col,op,pred,val,tuple_count,query_result_size,tuple_element_size_bytes,total_size_bytes,stage,error,min,max,mean,stddev,median,iqr,outliers,ops,rounds,iterations
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cpu-UnsortedDictionaryEncoding-index-compile],cpu,,20,eq,False,0.15,UnsortedDictionaryEncoding,True,100000000,10000,0012,FilterScan,Eq,0,100000000,14998502,20,2000000000,,,0.08273284999995667,0.08794296499945631,0.08467750930755685,0.0016412520093135334,0.08476007500030391,0.0029855712505195697,4;0,11.809511264294558,13,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cpu-UnsortedCDictionaryEncoding-index-compile],cpu,,20,eq,False,0.15,UnsortedCDictionaryEncoding,True,100000000,10000,0012,FilterScan,Eq,0,100000000,14998502,20,2000000000,,,0.08273520399961853,0.08560510000097565,0.08395904023088335,0.0006867886024063229,0.08375594100107264,0.00048412374962936155,3;2,11.91056969267452,13,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cpu-UnsortedDictionaryEncoding-index-eager],cpu,,20,eq,False,0.15,UnsortedDictionaryEncoding,False,100000000,10000,0012,FilterScan,Eq,0,100000000,14998502,20,2000000000,,,0.08274723700014874,0.08471803599968553,0.0837673325002773,0.0006002456240911764,0.08365729849992931,0.000990489500509284,4;0,11.93782791157507,12,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cpu-UnsortedDictionaryEncoding-index-eager],cpu,,20,prefix,False,0.15,UnsortedDictionaryEncoding,False,100000000,10000,0014,FilterScan,Prefix,OD,100000000,15002039,20,2000000000,,,0.08334315799947944,0.0892681100012851,0.08481200841712659,0.0015808118463536522,0.08435062500120694,0.0007340725005633431,1;2,11.7907831528025,12,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cpu-UnsortedDictionaryEncoding-index-compile],cpu,,20,prefix,False,0.15,UnsortedDictionaryEncoding,True,100000000,10000,0014,FilterScan,Prefix,OD,100000000,15002039,20,2000000000,,,0.08338703099980194,0.08496232099969347,0.08433674324972647,0.0004823751359416797,0.08427457549987594,0.0007573365001007915,4;0,11.857228077196867,12,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cpu-UnsortedCDictionaryEncoding-index-eager],cpu,,20,prefix,False,0.15,UnsortedCDictionaryEncoding,False,100000000,10000,0014,FilterScan,Prefix,OD,100000000,15002039,20,2000000000,,,0.08381120600097347,0.08586045500123873,0.08503838633335666,0.0006345876496470677,0.08512015950054774,0.0008975134996944689,5;0,11.759395293319976,12,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cpu-UnsortedCDictionaryEncoding-index-compile],cpu,,20,prefix,False,0.15,UnsortedCDictionaryEncoding,True,100000000,10000,0014,FilterScan,Prefix,OD,100000000,15002039,20,2000000000,,,0.08387403599954268,0.08623315099976026,0.08496729650020522,0.0008227017020111184,0.084879849000572,0.0014466350003203843,4;0,11.769234060513915,12,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cpu-UnsortedDictionaryEncoding-index-compile],cpu,,20,lt,False,0.15,UnsortedDictionaryEncoding,True,100000000,10000,0013,FilterScan,Lt,4docWqUYPCPMAQhkixD,100000000,14999627,20,2000000000,,,0.08528758699867467,0.08776799399856827,0.08655541675004012,0.0007249254366076048,0.08662768450085423,0.000853108999763208,4;0,11.553291955001031,12,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cpu-UnsortedDictionaryEncoding-index-eager],cpu,,20,lt,False,0.15,UnsortedDictionaryEncoding,False,100000000,10000,0013,FilterScan,Lt,4docWqUYPCPMAQhkixD,100000000,14999627,20,2000000000,,,0.08576011399964045,0.0877962069989735,0.08671073666664597,0.000664559981089985,0.08669101949999458,0.0010481090002940618,5;0,11.532597212781592,12,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cpu-UnsortedCDictionaryEncoding-index-eager],cpu,,20,lt,False,0.15,UnsortedCDictionaryEncoding,False,100000000,10000,0013,FilterScan,Lt,4docWqUYPCPMAQhkixD,100000000,14999627,20,2000000000,,,0.08699586799957615,0.09315542500007723,0.08836106950002431,0.001701186838766615,0.0880713039996408,0.001519332498901349,1;1,11.317201179867167,12,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cpu-UnsortedCDictionaryEncoding-index-compile],cpu,,20,lt,False,0.15,UnsortedCDictionaryEncoding,True,100000000,10000,0013,FilterScan,Lt,4docWqUYPCPMAQhkixD,100000000,14999627,20,2000000000,,,0.08702570500099682,0.08916972299994086,0.08824994941672533,0.000591379873820459,0.08825574449929263,0.0006650169998465572,3;0,11.331451254185962,12,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-eq-0.15-cpu-CPlainEncoding-index-eager],cpu,,20,eq,False,0.15,CPlainEncoding,False,10000000,10000,0009,FilterScan,Eq,0,10000000,1498502,20,200000000,,,0.09222233400032565,0.09636748900084058,0.09349475372751344,0.0013378563634108386,0.09293464500115078,0.0014210337499207526,2;1,10.695787304969627,11,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-eq-0.15-cpu-CPlainEncoding-index-compile],cpu,,20,eq,False,0.15,CPlainEncoding,True,10000000,10000,0009,FilterScan,Eq,0,10000000,1498502,20,200000000,,,0.09533424800065404,0.09866921499997261,0.0967026326364827,0.0011199869972221387,0.09652458699929412,0.0015883314999882714,4;0,10.340980102983599,11,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cpu-PlainEncoding-index-compile],cpu,,20,prefix,False,0.15,PlainEncoding,True,100000000,10000,0014,FilterScan,Prefix,OD,100000000,15002039,20,2000000000,,,0.10130523099905986,0.1065036029995099,0.10225010569993173,0.0015468329514634015,0.10161906000030285,0.0006475479985965649,1;1,9.779940990326699,10,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cpu-DictionaryEncoding-index-compile],cpu,,20,prefix,False,0.15,DictionaryEncoding,True,100000000,10000,0014,FilterScan,Prefix,OD,100000000,15002039,20,2000000000,,,0.10776525700021011,0.11490809999850171,0.1095339111996509,0.0020324309571322927,0.1090200785001798,0.0014295220007625176,1;1,9.129592735689576,10,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cpu-DictionaryEncoding-index-compile],cpu,,20,eq,False,0.15,DictionaryEncoding,True,100000000,10000,0012,FilterScan,Eq,0,100000000,14998502,20,2000000000,,,0.1080294679995859,0.1454101150011411,0.11803312310003093,0.01436044520041411,0.11044856800072012,0.011408156000470626,2;2,8.472198089281413,10,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cpu-CDictionaryEncoding-index-compile],cpu,,20,eq,False,0.15,CDictionaryEncoding,True,100000000,10000,0012,FilterScan,Eq,0,100000000,14998502,20,2000000000,,,0.10901284400097211,0.12092236100033915,0.11376960950037755,0.003914376893142945,0.11240690400063613,0.005692732000170508,3;0,8.789693525287888,10,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cpu-DictionaryEncoding-index-compile],cpu,,20,lt,False,0.15,DictionaryEncoding,True,100000000,10000,0013,FilterScan,Lt,4docWqUYPCPMAQhkixD,100000000,14999627,20,2000000000,,,0.1093283230002271,0.11345768800129008,0.11074954640007491,0.0011434586052743655,0.11041943299915147,0.0006440320012188749,2;2,9.02938235419557,10,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cpu-CDictionaryEncoding-index-compile],cpu,,20,prefix,False,0.15,CDictionaryEncoding,True,100000000,10000,0014,FilterScan,Prefix,OD,100000000,15002039,20,2000000000,,,0.10940501799996127,0.11649593299989647,0.11229048379991582,0.0025311792050677273,0.11241022100057307,0.003742480999790132,3;0,8.905474143132595,10,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-lt-0.15-cpu-PlainEncoding-mask-eager],cpu,,20,lt,True,0.15,PlainEncoding,False,10000000,10000,0010,FilterScan,Lt,4j,10000000,10000000,20,200000000,,,0.11382238599981065,0.11558478000006289,0.11465347822215538,0.0005108338245553376,0.11473317299896735,0.0006320520001281693,2;0,8.721933390126862,9,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-lt-0.15-cpu-PlainEncoding-index-eager],cpu,,20,lt,False,0.15,PlainEncoding,False,10000000,10000,0010,FilterScan,Lt,4j,10000000,1499628,20,200000000,,,0.11713380800028972,0.20992375999958313,0.12844929288864174,0.030562267232048395,0.11845790000006673,0.0016102222489280393,1;1,7.78517325795591,9,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cpu-DictionaryEncoding-index-eager],cpu,,20,prefix,False,0.15,DictionaryEncoding,False,100000000,10000,0014,FilterScan,Prefix,OD,100000000,15002039,20,2000000000,,,0.11864270600017335,0.13962159299990162,0.1225048925555004,0.0067613562401016665,0.11982634300147765,0.002475316749951162,1;2,8.16293928462452,9,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cpu-CDictionaryEncoding-index-eager],cpu,,20,prefix,False,0.15,CDictionaryEncoding,False,100000000,10000,0014,FilterScan,Prefix,OD,100000000,15002039,20,2000000000,,,0.11951170599968464,0.12550053899940394,0.12125176144420241,0.0017504883339048167,0.12094278100084921,0.00148664500011364,1;1,8.24730286875197,9,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cpu-CDictionaryEncoding-index-compile],cpu,,20,lt,False,0.15,CDictionaryEncoding,True,100000000,10000,0013,FilterScan,Lt,4docWqUYPCPMAQhkixD,100000000,14999627,20,2000000000,,,0.12324034999983269,0.12456485300026543,0.12375183133331626,0.0004930946415664923,0.12367415299922868,0.0007541872496403812,3;0,8.080688497502516,9,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cpu-PlainEncoding-mask-eager],cpu,,20,prefix,True,0.15,PlainEncoding,False,100000000,10000,0014,FilterScan,Prefix,OD,100000000,100000000,20,2000000000,,,0.1236982190002891,0.12482695099970442,0.12434804855608188,0.00042178168535456675,0.12441108100028941,0.000661059249068785,4;0,8.041943654218207,9,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-lt-0.15-cpu-PlainEncoding-mask-compile],cpu,,20,lt,True,0.15,PlainEncoding,True,10000000,10000,0010,FilterScan,Lt,4j,10000000,10000000,20,200000000,,,0.1277326780000294,0.12984644800053502,0.1283039892502984,0.0006572671841263545,0.1281059910006661,0.00032721499974286417,1;1,7.793989928475074,8,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-lt-0.15-cpu-PlainEncoding-index-compile],cpu,,20,lt,False,0.15,PlainEncoding,True,10000000,10000,0010,FilterScan,Lt,4j,10000000,1499628,20,200000000,,,0.1309826039996551,0.13501026599988109,0.13248598525001398,0.0015963641759503178,0.1316191265004818,0.0027094304996353458,2;0,7.547968172730893,8,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-lt-0.15-cpu-CPlainEncoding-index-compile],cpu,,20,lt,False,0.15,CPlainEncoding,True,10000000,10000,0010,FilterScan,Lt,4j,10000000,1499628,20,200000000,,,0.13996756100095809,0.1501953160004632,0.14512438957120008,0.00484296201250113,0.14264802799880272,0.00941366550159728,5;0,6.8906405253776155,7,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e07-1e4-20-lt-0.15-cpu-CPlainEncoding-index-eager],cpu,,20,lt,False,0.15,CPlainEncoding,False,10000000,10000,0010,FilterScan,Lt,4j,10000000,1499628,20,200000000,,,0.14166415099862206,0.15390246999959345,0.1474492864997501,0.004548850066077419,0.145575791999363,0.0076318195006024325,3;0,6.781992804025504,8,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cpu-PlainEncoding-index-eager],cpu,,20,prefix,False,0.15,PlainEncoding,False,100000000,10000,0014,FilterScan,Prefix,OD,100000000,15002039,20,2000000000,,,0.16289161599888757,0.1648138430009567,0.16361894999993506,0.0006268666615155182,0.16337790900070104,0.0006155910000416043,2;0,6.111761504400296,7,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-eq-0.15-cuda-CPlainEncoding-index-compile],cuda,,20,eq,False,0.15,CPlainEncoding,True,1000000000,10000,0015,FilterScan,Eq,0,1000000000,149998502,20,20000000000,,,0.21283240799857595,0.21346308499960287,0.21306553819995316,0.0002489764226130994,0.21297514800062345,0.00032420825027656974,1;0,4.693391566033272,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-eq-0.15-cuda-CPlainEncoding-index-eager],cuda,,20,eq,False,0.15,CPlainEncoding,False,1000000000,10000,0015,FilterScan,Eq,0,1000000000,149998502,20,20000000000,,,0.21305837600084487,0.21410586399906606,0.2133498953997332,0.0004267538890303885,0.21319709899944428,0.00027209899917579605,1;1,4.6871361156582525,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cpu-CPlainEncoding-index-compile],cpu,,20,prefix,False,0.15,CPlainEncoding,True,100000000,10000,0014,FilterScan,Prefix,OD,100000000,15002039,20,2000000000,,,0.2535106689992972,0.2595368639995286,0.2552189966001606,0.002473563521436358,0.2545337500014284,0.0023217327498059603,1;1,3.9182036342171354,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cpu-CPlainEncoding-index-eager],cpu,,20,prefix,False,0.15,CPlainEncoding,False,100000000,10000,0014,FilterScan,Prefix,OD,100000000,15002039,20,2000000000,,,0.2552321950006444,0.2981855670004734,0.26686243500043927,0.01773155470659472,0.2616843180003343,0.013934224249624094,1;1,3.747249027381294,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-lt-0.15-cuda-CPlainEncoding-mask-eager],cuda,,20,lt,True,0.15,CPlainEncoding,False,1000000000,10000,0016,FilterScan,Lt,4cQ,1000000000,1000000000,20,20000000000,,,0.28286216699962097,0.2868940870012011,0.2837305405999359,0.001770788107505764,0.2829090659997746,0.0011577917516660818,1;1,3.5244707809231373,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-eq-0.15-cuda-PlainEncoding-mask-eager],cuda,,20,eq,True,0.15,PlainEncoding,False,1000000000,10000,0015,FilterScan,Eq,0,1000000000,1000000000,20,20000000000,,,0.28390412499902595,0.283956474999286,0.2839186149991292,2.1608023346008565e-05,0.2839134319983714,1.9091249669145327e-05,1;1,3.522136088199314,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-eq-0.15-cuda-PlainEncoding-index-eager],cuda,,20,eq,False,0.15,PlainEncoding,False,1000000000,10000,0015,FilterScan,Eq,0,1000000000,149998502,20,20000000000,,,0.29517576200123585,0.2952785359993868,0.2952268608001759,4.585756963914569e-05,0.2952371379997203,8.345549986188416e-05,2;0,3.3872256653396087,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-lt-0.15-cpu-DictionaryEncoding-mask-eager],cpu,,20,lt,True,0.15,DictionaryEncoding,False,1000000000,10000,0016,FilterScan,Lt,4cQ,1000000000,1000000000,20,20000000000,,,0.3064042129990412,0.36054088000128104,0.33128642340016085,0.02649649666824646,0.31543643999975757,0.04734608524995565,2;0,3.0185360140524082,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-lt-0.15-cpu-CDictionaryEncoding-mask-eager],cpu,,20,lt,True,0.15,CDictionaryEncoding,False,1000000000,10000,0016,FilterScan,Lt,4cQ,1000000000,1000000000,20,20000000000,,,0.3139435869998124,0.3275321199998871,0.31757368500038863,0.005606649642410401,0.3155460880007013,0.0035830057495331857,1;1,3.1488755121469723,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-lt-0.15-cpu-CDictionaryEncoding-mask-compile],cpu,,20,lt,True,0.15,CDictionaryEncoding,True,1000000000,10000,0016,FilterScan,Lt,4cQ,1000000000,1000000000,20,20000000000,,,0.3139922400005162,0.377667475000635,0.34548039080036685,0.0259813558444995,0.35552612600076827,0.03996495100091124,2;0,2.8945202871958142,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-eq-0.15-cpu-CDictionaryEncoding-mask-eager],cpu,,20,eq,True,0.15,CDictionaryEncoding,False,1000000000,10000,0015,FilterScan,Eq,0,1000000000,1000000000,20,20000000000,,,0.33021446500060847,0.3364225540008192,0.3328959885999211,0.0026192264954594986,0.331605192999632,0.004160611500537925,2;0,3.0039412736865794,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-eq-0.15-cpu-DictionaryEncoding-mask-eager],cpu,,20,eq,True,0.15,DictionaryEncoding,False,1000000000,10000,0015,FilterScan,Eq,0,1000000000,1000000000,20,20000000000,,,0.3324963340000977,0.3457448329991166,0.33866441379977913,0.006092366276883214,0.33700452800076164,0.011337862749314809,2;0,2.952775547864935,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-eq-0.15-cpu-CDictionaryEncoding-mask-compile],cpu,,20,eq,True,0.15,CDictionaryEncoding,True,1000000000,10000,0015,FilterScan,Eq,0,1000000000,1000000000,20,20000000000,,,0.3711521810000704,0.3993271720009943,0.39020230200039807,0.011091722428972241,0.3928295430014259,0.010779017749882769,1;0,2.56277319450304,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-lt-0.15-cpu-UnsortedCDictionaryEncoding-mask-compile],cpu,,20,lt,True,0.15,UnsortedCDictionaryEncoding,True,1000000000,10000,0016,FilterScan,Lt,4cQ,1000000000,1000000000,20,20000000000,,,0.4116648150011315,0.47819739199985634,0.4279238464005175,0.02822058222745119,0.41712596700017457,0.019580041248445923,1;1,2.3368643940072573,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-lt-0.15-cpu-UnsortedCDictionaryEncoding-mask-eager],cpu,,20,lt,True,0.15,UnsortedCDictionaryEncoding,False,1000000000,10000,0016,FilterScan,Lt,4cQ,1000000000,1000000000,20,20000000000,,,0.4129858409996814,0.42474068400042597,0.41627477940019164,0.004789347928894279,0.4145210840015352,0.0035460892504488584,1;1,2.4022593956830516,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-prefix-0.15-cpu-UnsortedCDictionaryEncoding-mask-eager],cpu,,20,prefix,True,0.15,UnsortedCDictionaryEncoding,False,1000000000,10000,0017,FilterScan,Prefix,bqxLU,1000000000,1000000000,20,20000000000,,,0.4132658540002012,0.41994108899962157,0.4169319438002276,0.0026470897769931305,0.41804006200072763,0.0038434112502727658,2;0,2.398472975913663,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-prefix-0.15-cpu-UnsortedCDictionaryEncoding-mask-compile],cpu,,20,prefix,True,0.15,UnsortedCDictionaryEncoding,True,1000000000,10000,0017,FilterScan,Prefix,bqxLU,1000000000,1000000000,20,20000000000,,,0.41442307899887965,0.48390538900093816,0.4400542397997924,0.03330221494330472,0.41701904500041564,0.055819429499479156,1;0,2.2724471430043742,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-prefix-0.15-cpu-UnsortedDictionaryEncoding-mask-eager],cpu,,20,prefix,True,0.15,UnsortedDictionaryEncoding,False,1000000000,10000,0017,FilterScan,Prefix,bqxLU,1000000000,1000000000,20,20000000000,,,0.4147955969983741,0.4634384480013978,0.4276740091998363,0.020194240176588812,0.41977037499964354,0.015769652749440866,1;1,2.338229535788173,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-prefix-0.15-cpu-UnsortedDictionaryEncoding-mask-compile],cpu,,20,prefix,True,0.15,UnsortedDictionaryEncoding,True,1000000000,10000,0017,FilterScan,Prefix,bqxLU,1000000000,1000000000,20,20000000000,,,0.419413899000574,0.48818055099945923,0.44805270800025027,0.03600620347897677,0.42491456500101776,0.06639688824998302,2;0,2.231880272442057,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-lt-0.15-cpu-UnsortedDictionaryEncoding-mask-eager],cpu,,20,lt,True,0.15,UnsortedDictionaryEncoding,False,1000000000,10000,0016,FilterScan,Lt,4cQ,1000000000,1000000000,20,20000000000,,,0.42433888199957437,0.542814405000172,0.46001049259939464,0.048449584896663414,0.45284591000017826,0.05110757474994898,1;0,2.1738634576556524,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-eq-0.15-cpu-UnsortedCDictionaryEncoding-mask-eager],cpu,,20,eq,True,0.15,UnsortedCDictionaryEncoding,False,1000000000,10000,0015,FilterScan,Eq,0,1000000000,1000000000,20,20000000000,,,0.427692023000418,0.43964750799932517,0.43359720180051226,0.004392718554102043,0.43359624600088864,0.005520311749933171,2;0,2.3062879461571715,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-eq-0.15-cpu-UnsortedDictionaryEncoding-mask-compile],cpu,,20,eq,True,0.15,UnsortedDictionaryEncoding,True,1000000000,10000,0015,FilterScan,Eq,0,1000000000,1000000000,20,20000000000,,,0.4308369299997139,0.4854665170005319,0.4605656446001376,0.02750375529448127,0.4728450479997264,0.05253358975096489,2;0,2.171243147908261,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-eq-0.15-cpu-UnsortedDictionaryEncoding-mask-eager],cpu,,20,eq,True,0.15,UnsortedDictionaryEncoding,False,1000000000,10000,0015,FilterScan,Eq,0,1000000000,1000000000,20,20000000000,,,0.4346866849991784,0.48771336000027077,0.46619064200021965,0.024979074668180067,0.4781205180006509,0.04500337150102496,1;0,2.1450452023434843,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cpu-CPlainEncoding-mask-eager],cpu,,20,eq,True,0.15,CPlainEncoding,False,100000000,10000,0012,FilterScan,Eq,0,100000000,100000000,20,2000000000,,,0.47846085499986657,0.4961111449993041,0.48654437299992426,0.0075604602363632065,0.48280623000027845,0.012297200250941387,2;0,2.0553109962699243,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cpu-CPlainEncoding-mask-compile],cpu,,20,eq,True,0.15,CPlainEncoding,True,100000000,10000,0012,FilterScan,Eq,0,100000000,100000000,20,2000000000,,,0.4795472769983462,0.48788971599969955,0.4843432447996747,0.003594039525775213,0.4852836299996852,0.00621505500157582,1;0,2.064651485773487,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-lt-0.15-cpu-UnsortedDictionaryEncoding-mask-compile],cpu,,20,lt,True,0.15,UnsortedDictionaryEncoding,True,1000000000,10000,0016,FilterScan,Lt,4cQ,1000000000,1000000000,20,20000000000,,,0.4812170210007025,0.4855215589996078,0.48336299320035325,0.0018119581646501746,0.4832129790011095,0.003153572251449077,2;0,2.068838562462107,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-eq-0.15-cpu-UnsortedCDictionaryEncoding-mask-compile],cpu,,20,eq,True,0.15,UnsortedCDictionaryEncoding,True,1000000000,10000,0015,FilterScan,Eq,0,1000000000,1000000000,20,20000000000,,,0.4829639389990916,0.5973581850012124,0.5080066336005984,0.04999611535687356,0.48687430800055154,0.03176784250081255,1;1,1.9684782320898062,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-lt-0.15-cpu-DictionaryEncoding-mask-compile],cpu,,20,lt,True,0.15,DictionaryEncoding,True,1000000000,10000,0016,FilterScan,Lt,4cQ,1000000000,1000000000,20,20000000000,,,0.6760593760009215,0.7568179450008756,0.7239184786001716,0.03906123354901761,0.7497536419996322,0.06766715474986995,1;0,1.3813710100806964,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-eq-0.15-cpu-DictionaryEncoding-mask-compile],cpu,,20,eq,True,0.15,DictionaryEncoding,True,1000000000,10000,0015,FilterScan,Eq,0,1000000000,1000000000,20,20000000000,,,0.6852529919997323,0.8088511219993961,0.7514547515995218,0.04547133852150146,0.7601688600007037,0.05503075999968132,2;0,1.3307521149762283,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-prefix-0.15-cpu-DictionaryEncoding-mask-compile],cpu,,20,prefix,True,0.15,DictionaryEncoding,True,1000000000,10000,0017,FilterScan,Prefix,bqxLU,1000000000,1000000000,20,20000000000,,,0.6873146930010989,0.7768754680000711,0.709651460400346,0.037901066355724655,0.6969296150000446,0.029800655750022997,1;1,1.4091424534458867,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-lt-0.15-cpu-CDictionaryEncoding-index-eager],cpu,,20,lt,False,0.15,CDictionaryEncoding,False,1000000000,10000,0016,FilterScan,Lt,4cQ,1000000000,149999641,20,20000000000,,,0.7041308280004159,0.7636017369986803,0.7274695523992705,0.024587811287903105,0.7263787109986879,0.03854553624842083,1;0,1.3746279781770876,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cpu-PlainEncoding-mask-eager],cpu,,20,eq,True,0.15,PlainEncoding,False,100000000,10000,0012,FilterScan,Eq,0,100000000,100000000,20,2000000000,,,0.7054541819998121,0.7294312539997918,0.7188470166001935,0.012074168346934323,0.726431663000767,0.0218267619998187,2;0,1.3911165754426127,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-eq-0.15-cpu-CDictionaryEncoding-index-eager],cpu,,20,eq,False,0.15,CDictionaryEncoding,False,1000000000,10000,0015,FilterScan,Eq,0,1000000000,149998502,20,20000000000,,,0.7271441879984195,0.8370348989992635,0.7699537465992762,0.055758023639684864,0.7315692850006599,0.09886335000010149,1;0,1.2987793155326404,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e09-1e4-20-lt-0.15-cpu-DictionaryEncoding-index-eager],cpu,,20,lt,False,0.15,DictionaryEncoding,False,1000000000,10000,0016,FilterScan,Lt,4cQ,1000000000,149999641,20,20000000000,,,0.7289507309997134,0.7345190050000383,0.7303317788002459,0.0023553875804638224,0.7292852450009377,0.0017403767510586476,1;1,1.36924070542672,5,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cpu-PlainEncoding-index-eager],cpu,,20,eq,False,0.15,PlainEncoding,False,100000000,10000,0012,FilterScan,Eq,0,100000000,14998502,20,2000000000,,,0.7455652949993237,0.7497608459998446,0.7469505813998694,0.0016509125687002866,0.7465926139993826,0.001709609249701316,1;0,1.3387766539064572,5,1
