name,param:device,param:group,param:max_length,param:predicate,param:return_mask,param:selectivity,param:tensor_cls,param:torch_compile,param:total_count,param:unique_count,col,op,pred,val,tuple_count,query_result_size,tuple_element_size_bytes,total_size_bytes,stage,error,min,max,mean,stddev,median,iqr,outliers,ops,rounds,iterations
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cuda-CDictionaryEncoding-mask-compile],cuda,,20,prefix,True,0.15,CDictionaryEncoding,True,100000000,10000,0003,FilterScan,Prefix,jpSwAiT5PWX,100000000,14999627,20,2000000000,,,0.001840552024077624,0.00618941499851644,0.0018789077783309231,0.00022517373343636135,0.0018602599739097059,8.937728125602007e-06,4;11,532.2240993053543,533,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cuda-UnsortedDictionaryEncoding-index-compile],cuda,,20,prefix,False,0.15,UnsortedDictionaryEncoding,True,100000000,10000,0003,FilterScan,Prefix,jpSwAiT5PWX,100000000,14999627,20,2000000000,,,0.001902169024106115,0.003025079960934818,0.0019339618845492185,6.752814309291968e-05,0.0019245719886384904,1.3745971955358982e-05,9;46,517.0732722238148,518,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cuda-UnsortedDictionaryEncoding-index-compile],cuda,,20,eq,False,0.15,UnsortedDictionaryEncoding,True,100000000,10000,0001,FilterScan,Eq,brftKwhLZPO,100000000,14998502,20,2000000000,,,0.0019059060141444206,0.006518628972116858,0.0020199012970330103,0.00029141416317874486,0.001955901534529403,7.657601963728666e-05,3;99,495.07369566467355,462,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cuda-UnsortedDictionaryEncoding-index-compile],cuda,,20,lt,False,0.15,UnsortedDictionaryEncoding,True,100000000,10000,0002,FilterScan,Lt,4M0hXppjehWegjmuO,100000000,14999627,20,2000000000,,,0.0019084119703620672,0.005192433018237352,0.001964870215901597,0.00016900590170586298,0.0019289210031274706,1.8754974007606506e-05,51;64,508.93946679381145,462,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cuda-UnsortedCDictionaryEncoding-index-compile],cuda,,20,prefix,False,0.15,UnsortedCDictionaryEncoding,True,100000000,10000,0003,FilterScan,Prefix,jpSwAiT5PWX,100000000,14999627,20,2000000000,,,0.0019085020176135004,0.003311353037133813,0.001937612978283956,9.831836764298935e-05,0.0019257640233263373,1.4007033314555883e-05,4;50,516.0989378207244,518,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cuda-UnsortedCDictionaryEncoding-index-compile],cuda,,20,eq,False,0.15,UnsortedCDictionaryEncoding,True,100000000,10000,0001,FilterScan,Eq,brftKwhLZPO,100000000,14998502,20,2000000000,,,0.0019089829875156283,0.0028848539805039763,0.001931024620055475,5.044124443044411e-05,0.001924692012835294,1.1997268302366138e-05,5;38,517.8597878111319,517,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cuda-UnsortedCDictionaryEncoding-index-compile],cuda,,20,lt,False,0.15,UnsortedCDictionaryEncoding,True,100000000,10000,0002,FilterScan,Lt,4M0hXppjehWegjmuO,100000000,14999627,20,2000000000,,,0.0019118679920211434,0.0033412299817427993,0.001963281794324639,8.320281269819286e-05,0.001943808514624834,3.563801874406636e-05,45;48,509.3512316422188,460,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-prefix-0.15-cuda-DictionaryEncoding-index-compile],cuda,,20,prefix,False,0.15,DictionaryEncoding,True,100000000,10000,0003,FilterScan,Prefix,jpSwAiT5PWX,100000000,14999627,20,2000000000,,,0.00200353201944381,0.004129216016735882,0.0020445467235415946,0.00013699275926419964,0.0020281439647078514,1.528899883851409e-05,5;34,489.10596587774967,490,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-eq-0.15-cuda-DictionaryEncoding-index-compile],cuda,,20,eq,False,0.15,DictionaryEncoding,True,100000000,10000,0001,FilterScan,Eq,brftKwhLZPO,100000000,14998502,20,2000000000,,,0.0020075200009159744,0.0036820569657720625,0.00205319190978498,0.0001059093961656424,0.002041894505964592,2.7412024792283773e-05,3;8,487.04653239390797,486,1
bench_test.py::TestStringColumnTensor::test_mssb_string_processing[1e08-1e4-20-lt-0.15-cuda-DictionaryEncoding-index-compile],cuda,,20,lt,False,0.15,DictionaryEncoding,True,100000000,10000,0002,FilterScan,Lt,4M0hXppjehWegjmuO,100000000,14999627,20,2000000000,,,0.002009032992646098,0.0032030779984779656,0.00203422532673469,5.502607232957629e-05,0.002029385505011305,1.1712079867720604e-05,3;32,491.5876264332949,490,1
